,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
20,0.7938759326934814,0.026371836307234456,0.07260642051696778,0.011482689123890255,0.0,,gini,10,0.8,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 300}",0.85,0.8277777777777777,0.8611111111111112,0.8044692737430168,0.8212290502793296,0.8329174425822471,0.020293002204113814,28
21,0.25611448287963867,0.0034197736987800114,0.019946718215942384,0.0030254943979118173,0.0,,gini,10,0.8,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 100}",0.8222222222222222,0.8277777777777777,0.8611111111111112,0.8100558659217877,0.8156424581005587,0.8273618870266916,0.017902193310081124,104
22,0.5794501781463623,0.06886650209913427,0.06143608093261719,0.03698830534275618,0.0,,gini,10,0.8,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 200}",0.8277777777777777,0.8388888888888889,0.8666666666666667,0.8100558659217877,0.8100558659217877,0.8306890130353818,0.021078701739780787,56
23,0.7555777549743652,0.01887551572814361,0.05605049133300781,0.004982989998693191,0.0,,gini,10,0.8,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 300}",0.8333333333333334,0.8333333333333334,0.8722222222222222,0.8156424581005587,0.8100558659217877,0.8329174425822471,0.02175448647532421,28
24,0.2760610103607178,0.0117401010174495,0.01994667053222656,0.00227426786318688,0.0,,gini,20,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8055555555555556,0.8277777777777777,0.8166666666666667,0.8044692737430168,0.7932960893854749,0.8095530726256983,0.011737612669861543,420
25,0.5547176837921143,0.057587545999173206,0.048468732833862306,0.012058799079314808,0.0,,gini,20,,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.8111111111111111,0.8166666666666667,0.8388888888888889,0.8100558659217877,0.8044692737430168,0.8162383612662942,0.01196873603240666,337
26,0.9686095237731933,0.04438501331123814,0.08098292350769043,0.028762963565203876,0.0,,gini,20,,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 300}",0.8222222222222222,0.8166666666666667,0.8277777777777777,0.7932960893854749,0.7932960893854749,0.8106517690875232,0.014599957452874351,416
27,0.3235330581665039,0.05590812528447633,0.03191518783569336,0.01200179168923972,0.0,,gini,20,,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 100}",0.8333333333333334,0.8222222222222222,0.8277777777777777,0.7932960893854749,0.8100558659217877,0.8173370577281192,0.01428102386735888,312
28,0.6861646175384521,0.07800413338596861,0.052061033248901364,0.019271471093042964,0.0,,gini,20,,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 200}",0.8333333333333334,0.8222222222222222,0.8333333333333334,0.8044692737430168,0.8156424581005587,0.821800124146493,0.010995301013808544,224
29,0.9081708431243897,0.024572409987282155,0.0734032154083252,0.01669607462366205,0.0,,gini,20,,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 300}",0.8277777777777777,0.8277777777777777,0.8277777777777777,0.8156424581005587,0.8100558659217877,0.821806331471136,0.007523845938537669,221
